25200,-20323.170000000002
28800,-57472.254
32400,-114477.3
36000,-187358.72400000002
39600,-173975.634
43200,-135754.164
46800,-168594.048
50400,-165587.81399999998
54000,-51345.252
57600,-21866.543999999998
61200,-0.0
111600,-7129.079999999999
115200,-45319.176
118800,-44998.632
122400,-75391.34400000001
126000,-82620.216
129600,-76081.572
133200,-43149.078
136800,-58769.172
140400,-17290.854
144000,-5811.75
147600,-0.0
198000,-53808.3
201600,-146340.81
205200,-205738.21799999996
208800,-258040.94400000002
212400,-285269.04
216000,-271235.034
219600,-217184.81399999998
223200,-201875.058
226800,-129263.52599999998
230400,-42407.82
234000,-0.0
284400,-37586.051999999996
288000,-121604.112
291600,-204964.452
295200,-220339.97999999998
298800,-249749.514
302400,-210835.54799999998
306000,-180420.156
309600,-190756.944
313200,-108249.372
316800,-29843.100000000002
320400,-0.0
370800,-20145.888
374400,-31816.26
378000,-22977.108
381600,-189419.20200000002
385200,-189493.668
388800,-86457.67199999999
392400,-101383.75800000002
396000,-40916.61
399600,-16279.703999999998
403200,-4551.12
406800,-0.0
457200,-4271.778
460800,-18901.134
464400,-29982.959999999995
468000,-73163.034
471600,-130214.574
475200,-32635.764
478800,-90679.17599999999
482400,-35765.226
486000,-15582.671999999999
489600,-4413.528
493200,-0.0
543600,-10788.498
547200,-41893.74
550800,-59662.008
554400,-79380.75600000001
558000,-54493.61400000001
561600,-54919.24199999999
565200,-76400.982
568800,-66372.264
572400,-34514.046
576000,-5237.1900000000005
579600,-0.0
604800,-0.0
