7,36122.39870898556
25203,57.13371284967112
28803,-35352.49740615394
32403,-92112.79134552216
36003,-164078.57173268602
39603,-150940.922258049
43203,-113189.01562352633
46803,-145635.09374541164
50403,-142664.74613331226
54003,-29359.78906909344
57603,1477.948115611245
61203,36122.39870898556
86403,41583.64364410416
104403,45007.045306368826
108007,113590.09966922177
111603,97218.66014761598
115203,100992.21643715873
118803,86854.52726068565
122407,51139.84763261933
126003,44894.50981989578
129603,52513.83075812648
133203,85095.46063088365
136803,64840.566970029846
140403,106535.28128348391
144003,124183.45922825293
147603,134053.86142690433
151203,101269.62508016467
154803,100265.91946943197
158403,89745.69376509593
162003,91415.80141768906
165603,45007.045306368855
169203,41583.64364410418
190803,45007.04530636885
194403,92770.26046174971
198003,31803.53677242507
201603,-13290.910025726795
205203,-80081.54330664357
208803,-133280.9212725806
212403,-157622.1489418941
216003,-143133.64748434428
219603,-89824.7893608887
223203,-78585.38317922944
226803,-6365.603746518292
230403,87439.2684511465
234003,130829.067139028
237603,95105.25353803947
241203,92046.955652939
244803,78559.13772198158
248403,79350.57232345932
252003,45007.04530636884
255603,41583.64364410417
277203,45007.04530636883
280803,95449.86741239371
284403,51033.53828013348
288003,12712.712958378159
291603,-81423.16357202106
295203,-97887.44036940296
298803,-123039.55791646476
302403,-83727.95274013455
306003,-52195.136491621095
309603,-66777.0936412403
313203,13382.182932257252
316803,96598.02491335147
320403,126032.78284192346
324003,89741.34208050295
327603,89039.30039286421
331203,77103.39115808792
334803,78456.39810092274
338403,45007.045306368884
342003,41583.64364410421
363603,45007.045306368884
367203,91625.22711827817
370803,68763.44584866779
374403,109655.21824689436
378003,105009.45044843291
381603,-67571.92250591631
385203,-66947.36148539418
388803,36991.16986927549
392403,21515.117810478645
396003,79255.39908730224
399603,102744.34837042709
403203,120897.45020031092
406803,128656.04206752623
410403,95351.30106563267
414003,95354.48379743911
417603,85257.45624399574
421203,86968.71369712714
424803,45007.045306368884
428403,41583.64364410421
450003,45007.045306368884
453603,97079.3731421622
457203,89744.71022864028
460803,126544.64827440454
464403,102507.65981609747
468003,53709.32435861228
471603,-5569.842213707259
475203,94827.58943749078
478803,34801.83145853716
482403,86329.23626873059
486003,106505.41867522472
489603,123809.51708061859
493203,132491.48948264658
496803,99930.41520061162
500403,99205.67652371805
504003,87632.1890407784
507603,87420.32240945428
511203,45007.0453063689
514803,41583.643644104224
518403,36122.398708985624
540003,94172.15186702253
543603,66392.13801334746
547203,48868.84820324289
550803,29274.15414257823
554403,4781.657659020989
558003,32396.06143318
561603,30176.07733144856
565203,3939.5680697019934
568803,-2448.326969474645
572403,34091.73242511835
576003,68841.54962149916
579603,85367.3679550853
583203,35034.883424052234
583203,36122.39870898562
604800,36122.39870898562
