5,-9999900.0
302,-8999800.0
3302,-18999800.0
3602,-17999700.0
6602,-27999700.0
6902,-26999600.0
9902,-36999600.0
10202,-35999500.0
13202,-45999500.0
13502,-44999400.0
16502,-54999400.0
16802,-53999300.0
19802,-63999300.0
20102,-62999200.0
23102,-72999200.0
23402,-71999100.0
25203,-71999153.765
26402,-81999207.53
26702,-80999107.53
28803,-80999205.808
29702,-90999357.851
30002,-89999257.851
32403,-89999408.65799999
33002,-99999711.50799999
33302,-98999611.50799999
36003,-98999804.316
36302,-109000299.974
36602,-108000199.974
39603,-118000660.22700001
39902,-117000560.22700001
42902,-127001020.48000002
43203,-126000819.36500001
46202,-136001178.50300002
46502,-135001078.50300002
46803,-135001165.381
49502,-145001611.397
49802,-144001511.397
50403,-144001503.444
52802,-154001941.507
53102,-153001841.507
54003,-153001539.278
56102,-163001675.112
56402,-162001575.112
57603,-162001497.126
59402,-172001554.97399998
59702,-171001454.97399998
61203,-171001397.126
62702,-181001397.126
63002,-180001297.126
66002,-190001297.126
66302,-189001197.126
69302,-199001197.126
69602,-198001097.126
72602,-208001097.126
72902,-207000997.126
75902,-217000997.126
76202,-216000897.126
79202,-226000897.126
79502,-225000797.126
82502,-235000797.126
82802,-234000697.126
85802,-244000697.126
86102,-244000597.126
86102,-243000597.126
86400,-243000597.126
