4,0.0
301,0.0
3301,0.0
3601,0.0
6601,0.0
6901,0.0
9901,0.0
10201,0.0
13201,0.0
13501,0.0
16501,0.0
16801,0.0
19801,0.0
20101,0.0
23101,0.0
23401,0.0
25202,0.0
26401,0.0
26701,0.0
28802,0.0
29701,0.0
30001,0.0
32402,0.0
33001,0.0
33301,0.0
36002,0.0
36301,0.0
36601,0.0
39602,0.0
39901,0.0
42901,0.0
43202,0.0
46201,0.0
46501,0.0
46802,0.0
49501,0.0
49801,0.0
50402,0.0
52801,0.0
53101,0.0
54002,0.0
56101,0.0
56401,0.0
57602,0.0
59401,0.0
59701,0.0
61202,0.0
62701,0.0
63001,0.0
66001,0.0
66301,0.0
69301,0.0
69601,0.0
72601,0.0
72901,0.0
75901,0.0
76201,0.0
79201,0.0
79501,0.0
82501,0.0
82801,0.0
85801,0.0
86101,-243000597.126
86101,0.0
86400,0.0
