4,-9999900.0
301,-8999900.0
3301,-18999900.0
3601,-17999900.0
6601,-27999900.0
6901,-26999900.0
9901,-36999900.0
10201,-35999900.0
13201,-45999900.0
13501,-44999900.0
16501,-54999900.0
16801,-53999900.0
19801,-63999900.0
20101,-62999900.0
23101,-72999900.0
23401,-71999900.0
26401,-81999900.0
26701,-80999900.0
29701,-90999900.0
30001,-89999900.0
33001,-99999900.0
33301,-98999900.0
36301,-108999900.0
36601,-107999900.0
39601,-117999900.0
39901,-116999900.0
42901,-126999900.0
43201,-125999900.0
46201,-135999900.0
46501,-134999900.0
49501,-144999900.0
49801,-143999900.0
52801,-153999900.0
53101,-152999900.0
56101,-162999900.0
56401,-161999900.0
59401,-171999900.0
59701,-170999900.0
62701,-180999900.0
63001,-179999900.0
66001,-189999900.0
66301,-188999900.0
69301,-198999900.0
69601,-197999900.0
72601,-207999900.0
72901,-206999900.0
75901,-216999900.0
76201,-215999900.0
79201,-225999900.0
79501,-224999900.0
82501,-234999900.0
82801,-233999900.0
85801,-243999900.0
86101,100.0
86101,-242999900.0
86400,-242999900.0
